"ADRM1"	"AP2B1"	"ARL2"	"BCL2L2"	"BIK"	"BNIP3"	"BNIP3L"	"BRMS1"	"BTG1"	"CCL14"	"CCND2"	"CCND3"	"CDK4"	"CDK6"	"CDKN1A"	"CDKN2D"	"CEP55"	"CNOT7"	"CTBP1"	"DAPK1"	"DDX39A"	"DMRTB1"	"EIF4EBP2"	"EXOSC1"	"EXOSC5"	"FHL3"	"GAA"	"IGF2"	"IKZF1"	"IKZF5"	"KLF3"	"LSM2"	"LSM3"	"MME"	"MORF4L1"	"MRFAP1"	"MRFAP1L1"	"MTA1"	"NMI"	"OR10AG1"	"PCNA"	"PIAS1"	"PLEKHG7"	"PPID"	"PSMC1"	"PSMC2"	"PSMD2"	"PSMD5"	"QKI"	"RBBP4"	"RBBP8"	"RBFOX2"	"RBPMS"	"REEP2"	"RING1"	"RYBP"	"S100A1"	"S100B"	"S100P"	"SARNP"	"SH3GLB1"	"SH3GLB2"	"SNX32"	"STMN2"	"STX4"	"SUPT4H1"	"SUPT5H"	"TEX11"	"TOPBP1"	"TSG101"	"UBE2I"	"UCHL5"	"VAMP2"	"VAMP3"	"WDR7"	"lam"	"largeT"	"p53"
"STMN2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0964811318558063	0	0	0	0	0	0	0	0.619775542422365	0	0	0	0	0	0.238749108084756	0.34311817048034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66321313914791	0	0.534179686794067	0	0	0	0	0	0	0	0
"STX4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538607136260337	0	0	0	0.641662040704616	0	0	0	0.852849149008389	0	0	0	0.407562086321126	0	0	0	0.305622399589409	0	0.0101341686144163	0	0	0	0	0	0.103687635600039	0	0	0	0	0	0	0.348061096485236	1.22425982063396	0	0	0	0	0	0	0	0	1.18383362758772	0	0	0	0	0	1.51554114933488	0	0	0.784153006923382	0	0	0	0	0	0	0
"SUPT4H1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244074692136987	0	0	0	0	0	0	0	0	0	0.169146321306335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23885874304099	0.816068125836776	0	0	0	0	0	0	0	0	0	0
"SUPT5H"	0	0	0	0	0	0	0	0	0.828000295257535	0	0	0	0	0	0	0	0	0	0	0	0.00531490539353756	0	0	0.13850038327879	0	2.74423268026703	0	0	0	0	0	0.273355336400504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37900178527971	0	2.41278647260289	0	0	0	0	0	0	0	0	0	0
"TEX11"	1.47592810958038	0	0	0	0	0	0	0.661260265322481	0	0	0	0	0	0	0	0.38376445773433	0	0	0	0	0	0	0	0	0.152774775191403	0.945154494183348	0	0	0	0	0	0.803689721330829	0.50280552209646	0	0	0	0	0.798207831879712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137185546748261	0	0.906554088539644	0	0	0	0	0	0	0	0
"TOPBP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24399926404526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510865463647339	0	0	0	0	0	3.00050038262585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3465324435511	0	0	0	0	0	0	0	0	0	0
"TSG101"	0	0	0	0	0.431116720794608	0	0	0	0	0.187963069564212	0	0	0	0	0	0	6.94211555709812	0.128219522291497	0	0	0	3.00676640680875	0	0	0	0.418994966255304	0	0	0	0	0	0	0.199539061433354	0	0	0	0.12378124337096	0	0.828859416561106	0	0	0	0	0	0.821629573447544	0	0	0	0.15754388678336	0	0	0	0.86556503696153	0.398149332060327	0	0	0	0	0	0	0.8982036687658	3.88498883805978	0	0	0	0	0	5.63112290570935	0	0	1.26449543850218	0	0	0	0	0	0	0
"UBE2I"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.670583973184667	0	0	0	0	0	0.294776480755642	0	0	2.4965753143287	0	0	0	0	0	0	0.192787354461926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UCHL5"	5.18931930451088	0	0	0	0.234287039647392	0	0	0	0	0	0	0	0	0	0	0.185110578608557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392888007442313	0	0	0	0	0	0	0	0	0	0
"VAMP2"	0	0	0	0	0	0	0.403268723888831	0	0	0.00726087096485602	0	0	0	0.216412115951141	0	0	0	0	0	0	0	0	0	0	0	0	0.17750607046911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343481892330556	0	0	0	0	0	0	0	0	0	0
"VAMP3"	0	0	0	0	0	0	0.0443868885532888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120204335114001	0	0	0.356681513871836	0	0	0	0	0	0	0	0	0	0
"WDR7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lam"	0	0	0	0	0	0	0.00919953277618195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"largeT"	0	0	0	0	0	0	0	0	0	0	0	0.0955448403230761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571939329267068	0	0	0	0	0	0	0	0	0	0
"p53"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217544993253839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00968382911576927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49212330936413	0	0	1.0235286827626	0	0	0	0	0	6.60098334946294	0
